arquivo,kurtosis,skewness,GCF,eme,smn,before_entropy_raw,non_zeros,agrupamentos,comp_maior,comp_menor,max_maior,max_menor,before_mean,before_median,before_max,before_std,before_var,before_entropy,before_inertia,before_energy,before_correlation,before_homogeneity,before_fft_energy,before_fft_entropy,before_fft_inertia,before_fft_homogeneity,h_mean,h_var,h_std,r_mean,r_var,r_std,g_mean,g_var,g_std,b_mean,b_var,b_std,s_mean,s_var,s_std,v_mean,v_var,v_std,class_limiar,class_kmeans,class_svm
LC81150542015002LGN00_thumb_large.png,76.787136,8.14731,8.303548,10.751884,0.003323,5.127624,255,1,255,255,2,2,0.003462,0.00059,2,0.015454,0.000239,0.987496,508.917959,0.040224,0.866394,0.511447,0.536818,-0.168731,-3.135701,0.005605,0.374573,0.090667,0.30111,21.063361,1897.198301,43.55684,21.50248,1903.743458,43.631909,22.570696,1915.277589,43.763885,0.272717,0.117313,0.342511,0.088956,0.029478,0.171691,AD,AD,AD
LC81150552015002LGN00_thumb_large.png,53.848811,6.887153,8.89147,10.073944,0.003516,5.143823,255,1,255,255,3,3,0.003542,0.000535,3,0.014828,0.00022,0.996961,351.615204,0.027972,0.918813,0.513492,0.579088,-0.147987,-2.760071,0.0053,0.462769,0.089719,0.299531,21.676841,2166.042556,46.540762,21.860649,2164.299628,46.522034,23.404073,2155.181686,46.423934,0.285254,0.096755,0.311055,0.092137,0.033268,0.182395,AD,AD,AD
LC81150562015002LGN00_thumb_large.png,47.577483,6.538967,6.069549,15.316912,0.000372,4.459391,255,1,255,255,2,2,0.003469,0.0002,2,0.016666,0.000278,0.922889,160.643805,0.053785,0.909229,0.706241,0.550058,-0.148432,-3.446252,0.005237,0.349859,0.086039,0.293325,11.206442,885.831441,29.762921,11.7866,893.62751,29.893603,12.227858,879.532101,29.656906,0.368393,0.134076,0.366163,0.051385,0.013842,0.11765,AD,AD,AD
LC81150572015002LGN00_thumb_large.png,16.85199,3.643727,7.965516,20.284248,0.035983,6.779303,255,1,255,255,5,5,0.003852,0.001682,5,0.00697,0.000049,0.964533,132.358354,0.005117,0.978152,0.467016,0.706185,-0.119471,-1.224363,0.003457,0.275127,0.082738,0.287643,45.54906,3032.136201,55.064836,46.216899,3024.501741,54.99547,46.562926,3042.73774,55.161016,0.090214,0.026898,0.164006,0.18462,0.046869,0.216491,AD,AD,NAD
LC81150792015002LGN00_thumb_large.png,63.716393,7.209808,10.008884,22.238262,0.067787,6.847598,255,1,255,255,7,7,0.003832,0.0024,7,0.008481,0.000072,0.997925,389.77243,0.010089,0.949815,0.377225,0.636357,-0.142783,-0.858362,0.004613,0.312945,0.103418,0.321587,57.053671,3867.839847,62.19196,55.529743,3891.581137,62.382539,54.325984,3966.52324,62.98034,0.254401,0.107065,0.327208,0.227188,0.059319,0.243554,NAD,NAD,AD
LC81310492015002LGN00_thumb_large.png,2.492918,0.551336,5.879256,17.566046,0.486226,7.553627,255,1,255,255,45,45,0.0039,0.003494,45,0.002938,0.000009,0.904688,124.065326,0.000352,0.980033,0.323034,0.790051,-0.115156,-0.424145,0.00267,0.304062,0.050246,0.224155,88.772343,3765.005901,61.359644,87.481616,3029.79325,55.043558,79.171513,2502.355156,50.023546,0.234523,0.024475,0.156444,0.3739,0.056041,0.236729,NAD,NAD,NAD
LC81310502015002LGN00_thumb_large.png,13.619496,2.916658,6.310011,14.364712,0.019649,6.814962,255,1,255,255,10,10,0.003899,0.001146,10,0.006204,0.000038,0.788079,31.569784,0.0044,0.993883,0.538154,0.710374,-0.068094,-0.400386,0.002862,0.486989,0.03726,0.193027,43.139744,2679.149995,51.760506,47.782185,2594.823293,50.939408,52.081485,2389.559015,48.883116,0.392679,0.075122,0.274083,0.213511,0.036742,0.191682,X,AD,X
LC81310512015002LGN00_thumb_large.png,65.762518,7.373801,6.714458,12.717575,0.00456,5.918111,255,1,255,255,11,11,0.003869,0.000926,11,0.012384,0.000153,0.768113,27.190429,0.028114,0.993426,0.631781,0.700984,-0.060459,-0.913747,0.002987,0.590626,0.01809,0.134501,31.365319,2112.026476,45.956789,33.920319,2070.743766,45.505426,40.227711,2003.063935,44.755602,0.401242,0.057048,0.238848,0.158325,0.030922,0.175848,AD,AD,AD
LC81310522015002LGN00_thumb_large.png,155.250261,11.875305,4.730202,8.440315,0.001053,4.689448,255,1,255,255,8,8,0.003881,0.000701,8,0.02361,0.000557,0.750069,19.814649,0.130329,0.995914,0.757441,0.587965,-0.058203,-0.531149,0.002724,0.574011,0.023177,0.152242,26.792086,2452.337878,49.521085,28.49359,2427.374211,49.26839,32.340018,2370.492179,48.6877,0.373045,0.048004,0.219098,0.1271,0.036568,0.191228,NAD,X,AD
LC81470322015002LGN00_thumb_large.png,5.316049,1.533098,4.908217,16.436783,0.69323,7.135411,255,1,255,255,109,109,0.003902,0.001697,109,0.004553,0.000021,0.998728,277.02671,0.000485,0.905481,0.285368,0.922188,-0.147676,-0.948685,0.003082,0.102547,0.008989,0.094809,105.297023,1556.094289,39.447361,90.453926,1482.263102,38.50017,71.271872,1450.390788,38.083996,0.349694,0.029848,0.172766,0.413384,0.023974,0.154835,NAD,NAD,NAD
LC81470332015002LGN00_thumb_large.png,1.495934,0.311918,5.844141,15.601096,0.814805,7.51864,255,1,255,255,91,91,0.003903,0.003043,91,0.003059,0.000009,0.961245,208.952774,0.000193,0.951019,0.242113,0.938437,-0.11445,-0.758734,0.002326,0.159096,0.033755,0.183726,113.707727,2233.632999,47.261327,99.33731,2189.453185,46.791593,82.349795,2225.878438,47.179216,0.36254,0.043623,0.208862,0.458447,0.033273,0.18241,NAD,NAD,NAD
LC81630362015002LGN00_thumb_large.png,4.869531,1.794169,7.342566,22.63873,0.16462,7.154626,255,1,255,255,35,35,0.003883,0.00165,35,0.004923,0.000024,0.998318,318.068569,0.000642,0.950082,0.304207,0.746635,-0.145423,-1.671261,0.003537,0.13966,0.033834,0.18394,69.284554,2988.651117,54.668557,61.196482,3239.649038,56.917915,53.790943,3552.723578,59.604728,0.351354,0.063843,0.252673,0.273039,0.046799,0.216331,AD,AD,AD
LC81630442015002LGN00_thumb_large.png,9.387661,2.735574,4.930858,15.676701,0.180625,6.938611,255,1,255,255,34,34,0.003903,0.001756,34,0.006297,0.00004,0.999774,256.750146,0.002352,0.973735,0.42856,0.637691,-0.153757,-0.978405,0.002486,0.173187,0.052122,0.228303,80.957936,4084.669791,63.911421,67.864577,5151.56058,71.774373,60.199556,5914.680486,76.90696,0.499457,0.111279,0.333585,0.321415,0.065885,0.256681,AD,AD,AD
LC81790312015002LGN00_thumb_large.png,81.532987,8.559025,6.709833,12.50203,0.329066,6.863983,255,1,255,255,3,3,0.003735,0.002243,3,0.009543,0.000091,0.991251,210.121587,0.014494,0.985545,0.427408,0.561624,-0.127746,-0.928514,0.002215,0.226745,0.052771,0.229719,79.144874,7330.157945,85.616342,79.1923,7247.855608,85.134339,78.272386,7200.626663,84.856506,0.241006,0.120545,0.347196,0.313692,0.111448,0.333838,X,AD,AD
LC81790352015002LGN00_thumb_large.png,79.605903,8.094161,10.042212,15.902177,0.005452,5.394233,255,1,255,255,3,3,0.003608,0.000835,3,0.014803,0.000219,0.975662,474.201145,0.02902,0.899784,0.487623,0.624533,-0.156417,-2.63865,0.005169,0.566884,0.035934,0.189562,25.241122,2360.001849,48.57985,25.838501,2370.042626,48.683084,28.923257,2379.485669,48.779972,0.533849,0.121812,0.349016,0.115436,0.036427,0.190858,AD,AD,AD
LC81790372015002LGN00_thumb_large.png,75.902059,8.184778,11.484993,12.877099,0.016737,5.890492,255,1,255,255,2,2,0.003535,0.001436,2,0.013014,0.000169,0.972868,458.843163,0.024988,0.935442,0.442509,0.614674,-0.142363,-2.345254,0.004293,0.52313,0.053746,0.231831,37.524179,3536.975759,59.472479,38.228407,3556.902146,59.63977,40.157058,3592.625415,59.938514,0.381358,0.148844,0.385803,0.157639,0.055343,0.235252,AD,AD,AD
LC81790382015002LGN00_thumb_large.png,120.343749,10.482404,5.199625,4.926685,0.001205,4.065089,255,1,255,255,2,2,0.003086,0.00022,2,0.021143,0.000447,0.941371,174.000715,0.133927,0.95212,0.770068,0.74159,-0.151591,-2.410118,0.004099,0.171176,0.07103,0.266515,27.497518,2524.938646,50.248768,21.570414,1696.62785,41.190143,15.852478,1195.618325,34.577714,0.263341,0.117486,0.342763,0.110533,0.038644,0.19658,NAD,NAD,X
LC81790402015002LGN00_thumb_large.png,2.024264,0.71216,5.617182,9.539897,0.508222,7.647855,255,1,255,255,98,98,0.003883,0.002617,98,0.002801,0.000008,0.76617,35.206433,0.00046,0.994387,0.382173,0.849377,-0.059995,-0.337602,0.002163,0.114783,0.015014,0.12253,112.677092,3081.480398,55.511084,97.077344,3177.787923,56.371872,79.79854,3584.517892,59.870843,0.34472,0.047993,0.219073,0.442467,0.04765,0.218289,NAD,NAD,NAD
LC81790412015002LGN00_thumb_large.png,1.651752,0.349984,6.054169,8.245558,0.762158,7.693972,255,1,255,255,106,106,0.003887,0.003326,106,0.002514,0.000006,0.720822,33.13475,0.00038,0.994034,0.358061,0.927887,-0.049133,-0.312142,0.002255,0.141861,0.031496,0.177472,137.141956,2633.815614,51.320713,118.49187,2857.961354,53.459904,101.158949,3438.247802,58.636574,0.308848,0.050463,0.224639,0.540267,0.040998,0.202481,NAD,NAD,X
LC81790452015002LGN00_thumb_large.png,3.364771,1.310462,4.548536,7.657886,0.516428,7.290144,255,1,255,255,108,108,0.003893,0.001929,108,0.0042,0.000018,0.820692,48.134006,0.000768,0.986648,0.399626,0.94796,-0.069373,-0.503691,0.002047,0.141305,0.019415,0.139336,143.429963,2439.925573,49.395603,109.834489,1797.071125,42.391876,70.966275,2157.992855,46.454202,0.505481,0.064025,0.253032,0.568065,0.037361,0.193291,NAD,NAD,AD
LC81950292015002LGN00_thumb_large.png,16.206753,3.52512,8.207079,26.720073,0.078847,7.003172,255,1,255,255,10,10,0.003853,0.002715,10,0.006096,0.000037,0.957211,539.84297,0.001516,0.921408,0.325607,0.697687,-0.168393,-1.342677,0.004153,0.38156,0.088368,0.297268,53.494744,3312.091276,57.550771,53.401147,3431.292409,58.577235,55.098612,3805.321219,61.687286,0.246695,0.063197,0.25139,0.223989,0.056533,0.237766,AD,X,AD
LC81950322015002LGN00_thumb_large.png,41.204861,6.10026,2.760292,12.715516,0.000162,3.824192,255,1,255,255,6,6,0.003842,0.000091,6,0.019765,0.000391,0.804461,332.125361,0.07943,0.760441,0.857536,0.538695,-0.1764,-4.047976,0.00687,0.594103,0.02244,0.149799,7.712039,692.614392,26.317568,9.15293,695.546599,26.373217,14.233567,709.290182,26.632502,0.582647,0.054014,0.232409,0.055871,0.010906,0.104433,AD,AD,AD
LC81950332015002LGN00_thumb_large.png,71.899013,8.167053,8.804596,3.274303,0.001716,4.459145,255,1,255,255,2,2,0.003304,0.00043,2,0.018376,0.000338,0.987038,736.306158,0.055686,0.787816,0.558429,0.595832,-0.16046,-3.479637,0.006614,0.385403,0.090669,0.301114,16.174551,1731.542427,41.611806,16.669861,1734.890518,41.652017,17.927377,1738.222299,41.691993,0.369691,0.153123,0.391309,0.070463,0.026738,0.163518,AD,AD,AD
LC81950422015002LGN00_thumb_large.png,1.807968,0.222634,4.646348,13.813095,0.959852,7.764416,255,1,255,255,122,122,0.003905,0.003739,122,0.002171,0.000005,0.97643,244.201617,0.000131,0.960266,0.205829,0.874375,-0.109822,-0.565991,0.00205,0.223887,0.088701,0.297828,132.745325,2885.704118,53.71875,120.529252,3145.680879,56.08637,114.269031,3572.33902,59.769047,0.200654,0.039177,0.197931,0.525507,0.044584,0.211149,NAD,NAD,NAD
LC81950442015002LGN00_thumb_large.png,4.30139,1.633859,4.570049,5.998503,0.16019,7.250719,255,1,255,255,59,59,0.003889,0.001555,59,0.004547,0.000021,0.694563,17.096223,0.001583,0.996787,0.513812,0.8249,-0.044249,-0.634762,0.002012,0.09184,0.010954,0.10466,100.483446,2355.581028,48.534328,81.196144,2770.375648,52.634358,66.130776,3238.917539,56.911489,0.414642,0.056362,0.237406,0.394454,0.036448,0.190914,NAD,AD,X
LC82270562015002LGN00_thumb_large.png,63.572815,6.809691,7.308566,27.868611,0.01481,6.258981,255,1,255,255,6,6,0.003845,0.00088,6,0.010018,0.0001,0.996834,223.500921,0.011588,0.951624,0.453979,0.623132,-0.142542,-2.317157,0.003893,0.520209,0.02433,0.155982,33.385824,2318.812546,48.15405,35.906574,2317.072364,48.135978,37.11597,2262.502793,47.565773,0.30548,0.054408,0.233256,0.149166,0.035265,0.187789,AD,AD,AD
LC82270572015002LGN00_thumb_large.png,23.499623,4.090837,12.778253,46.985448,0.002454,6.945376,255,1,255,255,2,2,0.003802,0.001665,2,0.006409,0.000041,0.85355,969.957927,0.001115,0.872551,0.236897,0.705283,-0.147369,-2.847137,0.005156,0.321178,0.039099,0.197735,50.783417,3805.124492,61.685691,51.947964,3794.411192,61.598792,51.153505,3864.669595,62.166467,0.192022,0.074183,0.272365,0.20559,0.058886,0.242664,AD,AD,AD
LC82270582015002LGN00_thumb_large.png,4.157199,0.467021,10.303663,32.895745,0.108586,7.641504,255,1,255,255,2,2,0.003846,0.005017,2,0.002513,0.000006,0.940793,683.86628,0.00019,0.897866,0.184936,0.838509,-0.150976,-1.960979,0.004047,0.422703,0.062863,0.250726,82.770983,3341.085847,57.802127,83.69196,3333.218177,57.73403,84.747626,3435.764302,58.615393,0.068297,0.022435,0.149783,0.333714,0.052491,0.22911,AD,AD,AD
LC82270602015002LGN00_thumb_large.png,11.789413,1.382412,10.351896,28.254101,0.032412,7.661214,255,1,255,255,2,2,0.003816,0.004769,2,0.002371,0.000006,0.881835,911.1667,0.00016,0.870242,0.170618,0.833583,-0.160464,-2.04563,0.004329,0.281017,0.080969,0.284551,85.100739,3506.878018,59.218899,85.540784,3504.292903,59.197068,85.982299,3574.469846,59.78687,0.045547,0.017118,0.130834,0.338589,0.054644,0.23376,X,AD,AD
LC82270612015002LGN00_thumb_large.png,7.755728,2.335658,11.845821,33.865457,0.005622,7.13454,255,1,255,255,2,2,0.0038,0.001881,2,0.005014,0.000025,0.886746,892.209997,0.000534,0.879798,0.222811,0.724408,-0.153375,-2.726462,0.0052,0.235909,0.066644,0.258155,55.755304,3696.666446,60.800217,55.28725,3706.592098,60.881788,53.934653,3821.39121,61.817402,0.182656,0.067936,0.260645,0.221549,0.057051,0.238854,AD,AD,AD
LC82270622015002LGN00_thumb_large.png,15.724209,3.316997,13.02359,29.529471,0.00103,7.111459,255,1,255,255,2,2,0.00374,0.001889,2,0.005217,0.000027,0.818973,1169.532834,0.000786,0.870216,0.227028,0.723864,-0.153875,-2.399292,0.005335,0.175701,0.034779,0.186491,58.89842,4479.727878,66.930769,58.528247,4501.448939,67.092838,56.582524,4622.531974,67.989205,0.197927,0.078537,0.280244,0.233329,0.069087,0.262843,AD,AD,AD
LC82270652015002LGN00_thumb_large.png,44.219207,5.524718,11.931042,70.257327,0.000394,6.454724,255,1,255,255,2,2,0.003842,0.001256,2,0.008966,0.00008,0.804362,1235.558572,0.001621,0.816285,0.214128,0.655192,-0.151309,-3.144998,0.005746,0.299662,0.017697,0.133029,40.087809,3370.846235,58.058989,41.631022,3357.354959,57.942687,39.573463,3400.170301,58.310979,0.292439,0.103195,0.32124,0.163634,0.051752,0.22749,AD,AD,AD
LC82270682015002LGN00_thumb_large.png,12.194664,3.025711,6.909014,45.318307,0.008662,6.100864,255,1,255,255,12,12,0.0039,0.000309,12,0.008351,0.00007,0.983676,491.269961,0.001929,0.804744,0.344041,0.706824,-0.176071,-3.009116,0.00576,0.279873,0.014496,0.120401,28.638756,1385.052146,37.216289,31.870706,1227.198679,35.031396,23.549776,1211.72372,34.809822,0.436681,0.059355,0.243628,0.130641,0.020453,0.143014,NAD,NAD,AD
LC82270692015002LGN00_thumb_large.png,21.908927,4.101429,7.01029,57.726687,0.003917,5.72235,255,1,255,255,8,8,0.003895,0.000306,8,0.01035,0.000107,0.99929,579.435552,0.003691,0.772029,0.34608,0.632376,-0.173586,-3.248133,0.006583,0.24616,0.010891,0.104359,23.236749,1345.645345,36.683039,24.829962,1250.553923,35.363172,17.934513,1259.089211,35.483647,0.530267,0.0775,0.278388,0.102734,0.020169,0.142018,NAD,AD,AD
